"stationid","datetime","local_date","tmin","tmax","rrr24","sshn","ff_max","dd_max","tm","td_m","um","pqnhm","ewm","p0max","p0min"
"40766","2014-02-12 00:00:00","1392-11-23 00:00:00","-2.9","11.0","0.0","10.0","6","90","4.1","-7.0375","47.625","1019.6","3.61287","872.1","868.4"
"40766","2014-02-13 00:00:00","1392-11-24 00:00:00","-4.3","12.0","0.0","10.4","5","120","3.8","-7.625","48.625","1022.54","3.51427","874.1","872.0"
"40766","2014-02-14 00:00:00","1392-11-25 00:00:00","-5.0","15.0","0.0","10.2","4","120","5.0","-6.6875","49.375","1022.83","3.7172","875.1","871.9"
"40766","2014-02-15 00:00:00","1392-11-26 00:00:00","-4.0","17.7","0.0","9.8","10","180","6.9","-7.425","43.625","1017.95","3.68427","871.5","866.1"
"40766","2014-02-16 00:00:00","1392-11-27 00:00:00","4.3","12.1","6.6","1.0","8","80","8.2","-0.425","69.0","1015.37","5.99029","867.3","866.3"
"40766","2014-02-17 00:00:00","1392-11-28 00:00:00","0.2","2.5","19.0","0.0","3","160","1.4","0.45","97.375","1017.37","6.31478","873.2","864.7"
"40766","2014-02-18 00:00:00","1392-11-29 00:00:00","0.6","6.4","0.0","1.5","3","280","3.5","1.3125","89.0","1024.23","6.71669","875.2","873.5"
"40766","2014-02-19 00:00:00","1392-11-30 00:00:00","1.6","8.0","0.0","3.2","3","260","4.8","1.2375","86.625","1024.43","6.6849","875.6","874.0"
"40766","2014-02-20 00:00:00","1392-12-01 00:00:00","-3.3","10.5","0.0","6.2","4","270","3.6","-1.075","80.375","1025.1","5.68888","876.5","874.6"
"40766","2014-02-21 00:00:00","1392-12-02 00:00:00","-4.0","15.4","0.0","9.3","6","290","5.7","-3.3","59.125","1023.17","6.74115","875.5","872.2"
"40766","2014-02-22 00:00:00","1392-12-03 00:00:00","-2.7","15.4","0.0","7.1","6","290","6.3","-4.0875","47.5","1020.35","4.53345","873.0","869.5"
"40766","2014-02-23 00:00:00","1392-12-04 00:00:00","-0.5","15.6","0.0","8.2","8","170","7.6","-2.2125","55.25","1019.32","5.19124","872.1","869.4"
"40766","2014-02-24 00:00:00","1392-12-05 00:00:00","-1.8","16.7","0.0","9.2","6","110","7.5","-3.2125","53.25","1022.17","4.85193","874.8","871.5"
"40766","2014-02-25 00:00:00","1392-12-06 00:00:00","-0.1","17.9","0.0","10.1","7","100","8.9","-4.425","44.75","1022.19","4.4297","874.5","871.6"
"40766","2014-02-26 00:00:00","1392-12-07 00:00:00","3.7","18.5","0.02","4.2","8","190","11.1","0.6375","48.75","1021.53","6.4644","873.3","871.4"
"40766","2014-02-27 00:00:00","1392-12-08 00:00:00","2.3","19.7","0.0","8.0","7","160","11.0","1.3","53.125","1019.47","6.7501","872.0","868.6"
"40766","2014-02-28 00:00:00","1392-12-09 00:00:00","2.4","15.3","0.0","9.2","9","280","8.9","-1.2625","53.375","1018.52","5.69958","870.4","868.9"
"40766","2014-03-01 00:00:00","1392-12-10 00:00:00","-1.8","13.4","0.0","10.6","6","320","5.8","-5.2","52.25","1019.52","4.29821","871.5","869.7"
"40766","2014-03-02 00:00:00","1392-12-11 00:00:00","-4.0","17.0","0.0","9.7","7","260","6.5","-5.0375","47.125","1019.96","4.256","872.3","869.8"
"40766","2014-03-03 00:00:00","1392-12-12 00:00:00","4.5","17.9","0.0","4.0","5","150","11.2","-0.6125","51.875","1018.34","5.88077","870.3","868.5"
"40766","2014-03-04 00:00:00","1392-12-13 00:00:00","1.2","16.1","2.0","3.3","6","100","8.7","3.5125","69.25","1017.55","8.002","869.7","868.0"
"40766","2014-03-05 00:00:00","1392-12-14 00:00:00","3.2","18.6","0.0","9.0","4","300","10.9","3.2625","55.375","1020.43","7.85662","872.3","870.3"
"40766","2014-03-06 00:00:00","1392-12-15 00:00:00","3.3","20.4","0.0","9.1","5","280","11.8","1.35","49.5","1020.72","6.76778","872.6","870.1"
"40766","2014-03-07 00:00:00","1392-12-16 00:00:00","4.1","21.1","0.0","9.0","8","270","12.6","-0.1125","46.375","1021.55","6.1465","873.2","871.0"
"40766","2014-03-08 00:00:00","1392-12-17 00:00:00","0.8","21.8","0.0","10.1","3","110","11.3","-5.075","40.25","1023.79","4.41022","875.6","873.4"
"40766","2014-03-09 00:00:00","1392-12-18 00:00:00","2.8","18.8","0.0","2.3","9","170","10.8","-0.375","46.875","1022.8","6.08796","874.4","872.0"
"40766","2014-03-10 00:00:00","1392-12-19 00:00:00","5.7","15.8","8.0","0.0","7","130","10.8","7.025","75.5","1018.45","10.1743","871.6","867.4"
"40766","2014-03-11 00:00:00","1392-12-20 00:00:00","9.1","17.4","11.0","6.8","7","260","13.3","4.65","66.0","1015.58","8.86647","868.5","865.7"
"40766","2014-03-12 00:00:00","1392-12-21 00:00:00","4.1","11.3","20.0","0.1","7","290","7.7","3.4875","83.125","1008.63","7.89375","864.3","857.9"
"40766","2014-03-13 00:00:00","1392-12-22 00:00:00","4.4","10.6","0.71","2.0","7","220","7.5","1.025","74.125","1013.39","6.58062","868.8","860.6"
"40766","2014-03-14 00:00:00","1392-12-23 00:00:00","0.5","11.6","3.0","8.5","4","300","6.1","0.4875","71.875","1016.28","6.3491","869.4","866.1"
"40766","2014-03-15 00:00:00","1392-12-24 00:00:00","1.7","8.8","3.0","0.0","7","110","5.3","1.8625","79.375","1012.96","7.02175","866.6","863.8"
"40766","2014-03-16 00:00:00","1392-12-25 00:00:00","1.9","13.6","0.2","9.6","9","290","7.8","1.64286","72.8571","1019.26","6.92552","872.9","866.7"
"40766","2014-03-17 00:00:00","1392-12-26 00:00:00","4.3","15.2","0.0","4.7","8","230","9.8","2.1875","60.625","1022.43","7.13187","873.8","872.3"
"40766","2014-03-18 00:00:00","1392-12-27 00:00:00","5.6","19.0","0.0","5.4","6","170","12.3","-3.2875","39.375","1020.04","5.11946","873.2","868.1"
"40766","2014-03-19 00:00:00","1392-12-28 00:00:00","9.9","14.0","0.6","0.0","7","150","11.9","2.2375","54.75","1019.32","7.38447","870.8","869.5"
"40766","2014-03-20 00:00:00","1392-12-29 00:00:00","5.2","18.0","0.0","9.9","6","290","11.6","2.5875","58.5","1018.51","7.41481","870.9","868.4"
"40766","2014-03-21 00:00:00","1393-01-01 00:00:00","1.0","18.4","0.0","","6","290","9.7","-0.1","56.4286","1016.83","6.15667","869.7","866.3"
"40766","2014-03-22 00:00:00","1393-01-02 00:00:00","1.7","17.3","0.0","11.1","7","10","9.5","-4.9","41.75","1017.16","4.51331","869.8","867.6"
"40766","2014-03-23 00:00:00","1393-01-03 00:00:00","-0.2","16.5","0.0","11.3","6","120","8.1","-8.2375","33.125","1018.95","3.30472","872.1","868.3"
"40766","2014-03-24 00:00:00","1393-01-04 00:00:00","0.1","18.7","0.0","10.3","6","110","9.4","-8.775","32.375","1018.32","3.14415","870.8","868.2"
"40766","2014-03-25 00:00:00","1393-01-05 00:00:00","0.7","19.3","0.0","8.0","4","130","10.0","-4.075","38.0","1016.84","4.54431","869.6","866.5"
"40766","2014-03-26 00:00:00","1393-01-06 00:00:00","1.1","18.7","0.0","10.0","7","290","9.9","-2.525","42.75","1018.27","5.17346","870.8","868.3"
"40766","2014-03-27 00:00:00","1393-01-07 00:00:00","0.7","19.9","0.0","10.5","8","290","10.3","-1.9625","44.125","1018.41","5.33083","870.5","868.1"
"40766","2014-03-28 00:00:00","1393-01-08 00:00:00","2.1","19.6","0.0","11.2","8","290","10.9","-1.425","45.375","1018.15","5.6146","870.7","867.8"
"40766","2014-03-29 00:00:00","1393-01-09 00:00:00","1.6","20.3","0.0","10.0","7","220","10.9","-2.4","40.375","1016.09","5.21587","869.6","865.3"
"40766","2014-03-30 00:00:00","1393-01-10 00:00:00","9.7","13.6","4.8","0.3","9","140","11.6","4.325","70.125","1008.23","8.44934","863.8","858.1"
"40766","2014-03-31 00:00:00","1393-01-11 00:00:00","4.4","10.9","11.9","9.6","10","300","7.6","-4.975","50.0","1008.36","4.66206","865.3","857.8"
"40766","2014-04-01 00:00:00","1393-01-12 00:00:00","-4.8","15.2","0.0","8.3","5","210","5.2","-6.0625","48.375","1013.42","3.92659","866.8","863.8"
"40766","2014-04-02 00:00:00","1393-01-13 00:00:00","2.4","","4.0","3.7","8","190","","1.25","67.875","1010.7","6.88851","864.2","860.7"
"40766","2014-04-03 00:00:00","1393-01-14 00:00:00","5.9","14.8","2.0","6.0","8","220","10.4","3.45","70.875","1012.59","7.87208","867.8","861.5"
"40766","2014-04-04 00:00:00","1393-01-15 00:00:00","0.7","15.5","0.0","7.4","8","280","8.1","0.1375","59.375","1018.22","6.19157","871.2","868.0"
"40766","2014-04-05 00:00:00","1393-01-16 00:00:00","2.3","17.0","0.0","11.1","7","290","9.6","-1.2625","52.0","1021.75","5.65461","873.6","870.9"
"40766","2014-04-06 00:00:00","1393-01-17 00:00:00","1.1","19.5","0.0","10.8","6","290","10.3","-0.7875","49.5","1024.12","5.80312","875.9","873.0"
"40766","2014-04-07 00:00:00","1393-01-18 00:00:00","1.8","22.0","0.0","9.5","4","120","11.9","0.975","49.25","1024.38","6.58078","876.1","873.5"
"40766","2014-04-08 00:00:00","1393-01-19 00:00:00","10.0","18.9","0.01","0.0","9","100","14.4","3.9625","50.25","1021.32","9.86607","873.4","870.3"
"40766","2014-04-09 00:00:00","1393-01-20 00:00:00","11.4","22.6","0.7","8.7","13","260","17.0","1.9125","41.125","1017.65","7.14368","869.9","867.6"
"40766","2014-04-10 00:00:00","1393-01-21 00:00:00","2.8","20.9","0.0","1.4","8","170","11.8","1.475","46.375","1018.88","6.85282","871.3","868.5"
"40766","2014-04-11 00:00:00","1393-01-22 00:00:00","7.8","22.7","0.0","7.4","7","290","15.3","0.8625","42.875","1021.05","6.66341","873.2","870.3"
"40766","2014-04-12 00:00:00","1393-01-23 00:00:00","3.7","23.9","0.0","6.6","3","280","13.8","-0.5","43.125","1021.62","5.9372","873.7","870.9"
"40766","2014-04-13 00:00:00","1393-01-24 00:00:00","3.9","18.5","0.1","0.3","2","70","11.2","4.3625","64.875","1019.46","8.49124","870.6","869.8"
"40766","2014-04-14 00:00:00","1393-01-25 00:00:00","3.4","22.4","7.0","7.4","6","210","12.9","4.725","66.0","1019.22","8.77788","871.8","868.4"
"40766","2014-04-15 00:00:00","1393-01-26 00:00:00","4.6","20.9","0.0","8.2","6","300","12.8","3.2875","55.0","1020.04","7.79287","872.2","869.1"
"40766","2014-04-16 00:00:00","1393-01-27 00:00:00","4.2","22.7","0.0","10.9","4","300","13.5","1.475","47.875","1021.7","9.03471","873.1","871.2"
"40766","2014-04-17 00:00:00","1393-01-28 00:00:00","5.5","25.5","0.0","10.0","8","10","15.5","4.0","48.75","1020.55","8.172","873.1","869.5"
"40766","2014-04-18 00:00:00","1393-01-29 00:00:00","11.8","27.5","0.01","10.6","9","110","19.6","5.8625","41.375","1018.18","9.31056","870.4","868.0"
"40766","2014-04-19 00:00:00","1393-01-30 00:00:00","9.4","25.3","0.0","10.7","7","290","17.3","4.125","44.375","1019.96","8.35","871.7","869.8"
"40766","2014-04-20 00:00:00","1393-01-31 00:00:00","7.8","24.6","0.0","5.8","6","290","16.2","6.2375","51.625","1019.46","9.53514","871.7","869.1"
"40766","2014-04-21 00:00:00","1393-02-01 00:00:00","7.0","25.0","0.02","7.3","9","280","16.0","6.1","50.25","1017.94","9.48414","870.0","868.5"
"40766","2014-04-22 00:00:00","1393-02-02 00:00:00","12.2","24.5","1.0","7.5","10","100","18.4","8.2125","52.875","1018.51","10.9044","870.5","868.7"
"40766","2014-04-23 00:00:00","1393-02-03 00:00:00","11.7","25.3","0.0","11.4","10","260","18.5","-0.6625","34.5","1018.07","6.02254","869.9","867.9"
"40766","2014-04-24 00:00:00","1393-02-04 00:00:00","5.2","23.6","0.0","11.9","8","310","14.4","1.2125","41.5","1018.14","6.67682","869.9","868.1"
"40766","2014-04-25 00:00:00","1393-02-05 00:00:00","5.7","26.4","0.0","11.7","5","310","16.0","2.675","44.125","1019.76","7.46186","872.3","869.7"
"40766","2014-04-26 00:00:00","1393-02-06 00:00:00","10.0","27.0","0.8","6.8","5","120","18.5","6.875","52.5","1019.15","10.0247","871.5","868.9"
"40766","2014-04-27 00:00:00","1393-02-07 00:00:00","11.6","18.0","1.11","0.0","6","110","14.8","10.4375","78.625","1020.4","12.6761","872.5","869.1"
"40766","2014-04-28 00:00:00","1393-02-08 00:00:00","6.9","25.8","3.0","7.2","8","360","16.4","8.525","68.375","1020.79","8.94115","872.6","869.7"
"40766","2014-04-29 00:00:00","1393-02-09 00:00:00","11.8","25.3","5.01","8.3","8","100","18.5","10.6625","65.375","1019.53","12.8659","873.0","868.7"
"40766","2014-04-30 00:00:00","1393-02-10 00:00:00","9.4","26.8","0.0","7.3","6","240","18.1","7.1","54.875","1017.8","10.2878","869.9","868.2"
"40766","2014-05-01 00:00:00","1393-02-11 00:00:00","6.2","26.9","0.1","8.7","7","270","16.5","3.025","44.0","1018.18","7.6729","869.8","868.8"
"40766","2014-05-02 00:00:00","1393-02-12 00:00:00","7.6","26.7","0.0","11.7","7","290","17.1","1.8625","40.875","1017.65","7.16579","869.6","867.8"
"40766","2014-05-03 00:00:00","1393-02-13 00:00:00","7.1","27.7","0.0","12.0","8","260","17.4","-0.6625","33.375","1017.13","5.93496","869.8","866.9"
"40766","2014-05-04 00:00:00","1393-02-14 00:00:00","6.7","25.5","0.0","11.5","7","280","16.1","-1.975","34.0","1017.01","5.4512","869.1","867.1"
"40766","2014-05-05 00:00:00","1393-02-15 00:00:00","5.2","28.0","0.0","12.3","4","190","16.6","0.7625","36.375","1018.34","6.49449","870.2","868.5"
"40766","2014-05-06 00:00:00","1393-02-16 00:00:00","8.1","30.2","0.0","11.6","5","230","19.2","0.1","33.375","1018.38","6.25086","870.7","867.9"
"40766","2014-05-07 00:00:00","1393-02-17 00:00:00","7.9","30.7","0.0","10.6","4","230","19.3","0.7125","31.875","1017.23","6.54048","869.5","867.6"
"40766","2014-05-08 00:00:00","1393-02-18 00:00:00","10.3","31.2","0.0","7.2","4","140","20.8","3.3125","31.75","1018.61","7.78431","870.4","868.4"
"40766","2014-05-09 00:00:00","1393-02-19 00:00:00","11.2","30.0","0.9","4.2","6","120","20.6","6.925","41.625","1020.01","10.0257","871.1","870.3"
"40766","2014-05-10 00:00:00","1393-02-20 00:00:00","15.3","27.2","0.0","2.2","7","290","21.3","9.4375","52.25","1017.53","11.8263","869.6","867.5"
"40766","2014-05-11 00:00:00","1393-02-21 00:00:00","9.5","28.8","0.01","9.9","6","280","19.1","5.525","45.625","1016.2","9.33581","868.9","866.1"
"40766","2014-05-12 00:00:00","1393-02-22 00:00:00","8.7","30.0","0.0","8.6","7","290","19.4","2.7375","38.875","1016.8","7.62282","869.1","866.8"
"40766","2014-05-13 00:00:00","1393-02-23 00:00:00","13.4","29.4","0.1","6.3","8","170","21.4","2.1125","37.75","1014.87","7.28884","867.3","865.3"
"40766","2014-05-14 00:00:00","1393-02-24 00:00:00","6.2","24.8","0.0","11.7","6","290","15.5","2.1375","43.75","1014.33","7.24115","866.7","864.5"
"40766","2014-05-15 00:00:00","1393-02-25 00:00:00","7.3","25.5","0.0","12.1","6","20","16.4","1.55","39.0","1013.82","6.90988","866.6","864.3"
"40766","2014-05-16 00:00:00","1393-02-26 00:00:00","7.7","27.5","0.0","11.5","6","120","17.6","2.6125","39.25","1015.65","7.41187","868.0","865.7"
"40766","2014-05-17 00:00:00","1393-02-27 00:00:00","10.0","30.5","0.0","9.4","4","310","20.3","1.7","33.0","1017.18","7.05774","869.7","867.2"
"40766","2014-05-18 00:00:00","1393-02-28 00:00:00","9.3","29.5","0.0","12.0","9","230","19.4","1.0625","32.625","1017.8","6.87333","870.3","867.4"
"40766","2014-05-19 00:00:00","1393-02-29 00:00:00","8.0","28.9","0.0","4.1","9","250","18.5","-1.6625","24.875","1017.61","5.46293","869.6","866.8"
"40766","2014-05-20 00:00:00","1393-02-30 00:00:00","17.1","24.0","0.0","1.3","7","160","20.5","0.5","28.25","1015.66","6.40507","868.0","866.2"
"40766","2014-05-21 00:00:00","1393-02-31 00:00:00","13.2","25.7","0.0","1.9","5","240","19.5","-2.4375","25.625","1016.83","5.16635","869.5","867.0"
"40766","2014-05-22 00:00:00","1393-03-01 00:00:00","7.5","25.6","0.2","4.6","8","290","16.5","4.25","41.875","1019.4","8.47976","870.9","869.4"
"40766","2014-05-23 00:00:00","1393-03-02 00:00:00","11.4","28.9","0.0","4.4","5","90","20.1","6.35","40.5","1018.69","9.62634","871.0","869.0"
"40766","2014-05-24 00:00:00","1393-03-03 00:00:00","14.5","","3.2","6.5","7","140","","7.0","43.7143","1018.92","10.2435","870.5","869.2"
"40766","2014-05-25 00:00:00","1393-03-04 00:00:00","14.7","32.7","1.0","11.6","9","230","23.7","0.425","30.375","1018.25","6.61617","870.3","868.3"
"40766","2014-05-26 00:00:00","1393-03-05 00:00:00","8.6","31.6","0.0","12.9","8","260","20.1","-2.775","21.25","1018.49","5.05369","870.9","867.7"
"40766","2014-05-27 00:00:00","1393-03-06 00:00:00","11.3","31.4","3.1","7.8","7","160","21.4","3.4125","41.75","1015.74","8.19988","868.7","865.1"
"40766","2014-05-28 00:00:00","1393-03-07 00:00:00","11.2","28.6","0.0","12.6","7","260","19.9","2.875","33.25","1016.15","7.6583","868.6","866.4"
"40766","2014-05-29 00:00:00","1393-03-08 00:00:00","10.4","30.0","0.0","8.2","6","320","20.2","2.4875","35.0","1017.65","7.35685","869.4","868.2"
"40766","2014-05-30 00:00:00","1393-03-09 00:00:00","10.6","34.0","0.0","10.4","7","220","22.3","0.8125","26.25","1016.22","6.62662","868.7","866.4"
"40766","2014-05-31 00:00:00","1393-03-10 00:00:00","12.0","35.0","0.0","12.2","6","290","23.5","-1.4875","21.25","1015.27","5.59075","867.8","865.6"
"40766","2014-06-01 00:00:00","1393-03-11 00:00:00","11.8","34.9","0.0","10.6","8","290","23.4","-1.625","20.0","1015.14","5.5343","867.8","865.2"
"40766","2014-06-02 00:00:00","1393-03-12 00:00:00","16.2","32.2","0.0","5.9","7","250","24.2","1.4125","23.375","1015.59","6.83121","869.7","865.9"
"40766","2014-06-03 00:00:00","1393-03-13 00:00:00","16.1","31.2","0.0","9.2","8","310","23.7","-0.75","23.625","1014.07","6.02998","866.2","865.1"
"40766","2014-06-04 00:00:00","1393-03-14 00:00:00","12.3","26.7","0.0","11.3","6","290","19.5","0.8875","29.25","1015.18","7.747","867.2","866.1"
"40766","2014-06-05 00:00:00","1393-03-15 00:00:00","9.6","28.3","0.0","7.3","6","280","19.0","2.9625","32.75","1015.81","7.55776","868.6","866.0"
"40766","2014-06-06 00:00:00","1393-03-16 00:00:00","10.3","33.9","0.0","6.2","8","260","22.1","1.1625","26.25","1014.46","6.68037","866.6","865.4"
"40766","2014-06-07 00:00:00","1393-03-17 00:00:00","14.4","35.4","0.0","10.2","10","260","24.9","-0.7125","21.375","1014.91","5.9929","867.4","865.6"
"40766","2014-06-08 00:00:00","1393-03-18 00:00:00","15.8","35.5","0.01","4.2","9","270","25.6","-1.5125","18.625","1015.93","5.56459","868.0","866.6"
"40766","2014-06-09 00:00:00","1393-03-19 00:00:00","15.8","36.5","0.0","10.0","8","290","26.1","-1.1375","17.875","1016.72","5.64781","868.8","867.3"
"40766","2014-06-10 00:00:00","1393-03-20 00:00:00","15.7","36.7","0.0","7.7","7","270","26.2","-1.525","17.25","1016.25","5.2511","868.5","866.6"
"40766","2014-06-11 00:00:00","1393-03-21 00:00:00","15.1","36.7","0.0","6.7","8","280","25.9","-0.9125","18.875","1013.33","5.76564","867.3","863.0"
"40766","2014-06-12 00:00:00","1393-03-22 00:00:00","14.2","30.5","0.0","12.0","7","260","22.4","-0.142857","25.4286","1009.77","6.10784","863.3","860.3"
"40766","2014-06-13 00:00:00","1393-03-23 00:00:00","12.1","28.6","0.0","10.0","6","270","20.4","2.075","30.0","1010.08","7.13198","863.6","861.1"
"40766","2014-06-14 00:00:00","1393-03-24 00:00:00","11.7","30.3","0.0","12.3","6","290","21.0","-1.4375","21.125","1013.59","5.57306","866.4","864.0"
"40766","2014-06-15 00:00:00","1393-03-25 00:00:00","10.7","33.2","0.0","12.5","7","290","22.0","-1.425","20.625","1014.66","5.56314","867.4","864.7"
"40766","2014-06-16 00:00:00","1393-03-26 00:00:00","14.0","34.7","0.0","12.7","8","290","24.4","-6.15","15.25","1013.49","4.19989","866.2","864.1"
"40766","2014-06-17 00:00:00","1393-03-27 00:00:00","13.1","36.4","0.0","12.2","5","290","24.8","-4.8125","15.25","1012.34","4.45982","865.7","862.4"
"40766","2014-06-18 00:00:00","1393-03-28 00:00:00","13.7","36.6","0.0","12.0","5","200","25.1","-8.2375","12.5","1010.66","3.46438","863.9","861.3"
"40766","2014-06-19 00:00:00","1393-03-29 00:00:00","14.6","37.0","0.0","11.7","6","120","25.8","-3.2375","16.5","1009.54","4.8773","862.9","860.3"
"40766","2014-06-20 00:00:00","1393-03-30 00:00:00","15.8","38.9","0.0","10.8","4","190","27.4","-4.0875","12.875","1010.43","4.65382","863.5","861.5"
"40766","2014-06-21 00:00:00","1393-03-31 00:00:00","16.6","39.5","0.0","9.1","7","290","28.0","-3.0875","14.25","1012.14","7.08627","865.2","862.8"
"40766","2014-06-22 00:00:00","1393-04-01 00:00:00","15.4","39.5","0.0","","7","290","27.5","-5.6","12.875","1013.94","4.16236","866.1","864.7"
"40766","2014-06-23 00:00:00","1393-04-02 00:00:00","14.7","37.8","0.0","12.2","9","300","26.3","-10.4625","10.25","1013.42","2.94459","866.0","863.9"
"40766","2014-06-24 00:00:00","1393-04-03 00:00:00","13.2","38.2","0.0","12.8","8","300","25.7","-8.3","11.25","1011.2","3.37254","864.4","861.6"
"40766","2014-06-25 00:00:00","1393-04-04 00:00:00","14.3","36.9","0.0","12.4","8","290","25.6","-4.48571","14.7143","1010.06","4.4937","863.1","861.2"
"40766","2014-06-26 00:00:00","1393-04-05 00:00:00","15.3","35.9","0.0","12.1","7","300","25.6","-6.7","11.875","1011.95","3.7904","865.8","862.7"
"40766","2014-06-27 00:00:00","1393-04-06 00:00:00","14.9","37.4","0.0","12.6","5","110","26.2","-4.1","13.25","1013.99","4.57437","866.4","864.6"
"40766","2014-06-28 00:00:00","1393-04-07 00:00:00","15.6","39.1","0.0","8.8","6","200","27.3","-5.0125","11.375","1014.84","4.28348","867.8","865.1"
"40766","2014-06-29 00:00:00","1393-04-08 00:00:00","19.6","39.0","0.0","9.5","6","210","29.3","-4.275","12.0","1013.66","4.5464","866.1","864.0"
